vehicle_id,time,from_node,to_node,begin_interval,end_interval,interval
5967,2103,514200384,330041266,1800,2700,2
5968,2103,5528062124,330041707,1800,2700,2
5969,2104,2345175512,330042642,1800,2700,2
5970,2104,6138125018,10981451,1800,2700,2
5971,2104,330044523,330041794,1800,2700,2
5972,2105,5528062124,3139882142,1800,2700,2
5973,2105,332236883,9213952034,1800,2700,2
5974,2106,323378327,330045423,1800,2700,2
5975,2106,330042642,330040554,1800,2700,2
5976,2107,2412315513,361191300,1800,2700,2
5977,2107,1404484723,9201686689,1800,2700,2
5978,2107,578673912,3037609402,1800,2700,2
5979,2107,6989036711,2670815545,1800,2700,2
5980,2107,255364799,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
5981,2108,322943549,4452226084,1800,2700,2
5982,2108,2672744432,1199475134,1800,2700,2
5983,2108,330043198,330043393,1800,2700,2
5984,2108,330044091,332639850,1800,2700,2
5985,2109,3878025247,976528927,1800,2700,2
5986,2109,330042932,402003813,1800,2700,2
5987,2109,976528927,cluster_330045131_330045136,1800,2700,2
5988,2109,6113530410,21608373,1800,2700,2
5989,2109,2110802894,cluster_291381188_330041233,1800,2700,2
5990,2110,332639850,514184883,1800,2700,2
5991,2111,255364799,330046001,1800,2700,2
5992,2112,9213952034,292257022,1800,2700,2
5993,2112,360477894,330040956,1800,2700,2
5994,2112,332639850,9213952034,1800,2700,2
5995,2112,330045454,2167263401,1800,2700,2
5996,2113,2345175512,330042835,1800,2700,2
5997,2114,6304257800,330041440,1800,2700,2
5998,2114,514200384,330044315,1800,2700,2
5999,2115,297305382,330042642,1800,2700,2
6000,2115,10981451,514200384,1800,2700,2
6001,2116,1870777763,330045454,1800,2700,2
6002,2116,330045368,4812389444,1800,2700,2
6003,2116,330040563,330045984,1800,2700,2
6004,2117,6111414502,4871254737,1800,2700,2
6005,2117,4813181314,2316163380,1800,2700,2
6006,2117,9152533590,2672744432,1800,2700,2
6007,2117,330044315,330040967,1800,2700,2
6008,2118,330042642,330042756,1800,2700,2
6009,2118,2670815545,2344597051,1800,2700,2
6010,2118,330040956,11231981,1800,2700,2
6011,2119,9213952034,7963162224,1800,2700,2
6012,2119,3878025247,330042713,1800,2700,2
6013,2119,514184883,3037609402,1800,2700,2
6014,2120,8199646276,3830640674,1800,2700,2
6015,2120,9249762409,5528062124,1800,2700,2
6016,2121,5354357258,5528062124,1800,2700,2
6017,2121,332639850,4813181314,1800,2700,2
6019,2121,2345175512,330044693,1800,2700,2
6020,2122,330041440,330042642,1800,2700,2
6021,2123,361191300,323250291,1800,2700,2
6022,2123,10981451,292257022,1800,2700,2
6023,2123,330044636,330040701,1800,2700,2
6024,2123,514184883,361191300,1800,2700,2
6025,2124,414271220,323378327,1800,2700,2
6026,2124,21608373,6113530410,1800,2700,2
6027,2125,4813181314,330043393,1800,2700,2
6028,2125,10981451,330043625,1800,2700,2
6029,2125,7963162224,330043198,1800,2700,2
6030,2126,330045111,360477894,1800,2700,2
6031,2126,330042642,330045300,1800,2700,2
6032,2126,255364799,514184883,1800,2700,2
6033,2126,1404484723,330042917,1800,2700,2
6034,2126,4871254737,1423873864,1800,2700,2
6035,2127,4522072353,330043310,1800,2700,2
6036,2127,329983499,21608373,1800,2700,2
6037,2127,330043393,323378174,1800,2700,2
6038,2127,4522072353,429784164,1800,2700,2
6039,2127,360477894,1157945201,1800,2700,2
6040,2127,429784164,330042917,1800,2700,2
6041,2128,332639850,360477758,1800,2700,2
6042,2128,360474078,330045368,1800,2700,2
6043,2128,6793225631,2672744432,1800,2700,2
6044,2129,332639850,297447184,1800,2700,2
6045,2129,4813181314,361191300,1800,2700,2
6046,2129,429784164,3139882142,1800,2700,2
6047,2130,2672744432,3878025247,1800,2700,2
6048,2130,6989036711,414271220,1800,2700,2
6049,2132,4452226084,330044047,1800,2700,2
6050,2132,7963162224,514200384,1800,2700,2
6051,2133,3787401132,330042413,1800,2700,2
6052,2134,330043198,2546875470,1800,2700,2
6053,2134,6164272867,330042642,1800,2700,2
6054,2135,2670815505,330046229,1800,2700,2
6055,2135,330046001,1404484723,1800,2700,2
6056,2135,2412315513,1157945201,1800,2700,2
6057,2136,330040956,330040563,1800,2700,2
6058,2136,1404484723,2670815564,1800,2700,2
6059,2136,330045368,329983499,1800,2700,2
6060,2136,3878025247,330040956,1800,2700,2
6061,2136,360438835,5528062124,1800,2700,2
6062,2136,976528927,4871254737,1800,2700,2
6063,2136,1199475134,330043310,1800,2700,2
6064,2136,2546875545,5022920587,1800,2700,2
6065,2136,2672744468,330040727,1800,2700,2
6066,2137,3269693759,429784164,1800,2700,2
6067,2137,330044091,8132449074,1800,2700,2
6068,2137,975711395,1404484711,1800,2700,2
6069,2137,330041707,3830640674,1800,2700,2
6070,2137,291379924,332236883,1800,2700,2
6071,2137,330043198,330042713,1800,2700,2
6072,2138,2316163380,6111414502,1800,2700,2
6073,2138,324550942,330041440,1800,2700,2
6074,2138,2546875470,2670815564,1800,2700,2
6075,2138,330045345,332236883,1800,2700,2
6076,2139,330043198,4871254737,1800,2700,2
6077,2140,330045454,330042369,1800,2700,2
6078,2141,976528927,6113530410,1800,2700,2
6079,2141,2412315513,1199475134,1800,2700,2
6080,2141,9201686689,4829152620,1800,2700,2
6081,2142,3878025247,332236883,1800,2700,2
6082,2142,322943549,cluster_330045282_330045762,1800,2700,2
6083,2142,330045368,2167263401,1800,2700,2
6084,2143,4812389444,2345175512,1800,2700,2
6085,2144,248516341,1199475134,1800,2700,2
6086,2145,2546875545,255364799,1800,2700,2
6087,2145,322943549,2167263401,1800,2700,2
6088,2145,323250291,8199646276,1800,2700,2
6089,2146,330045368,360477894,1800,2700,2
6090,2146,330044636,322943549,1800,2700,2
6091,2146,9213952034,6793225631,1800,2700,2
6092,2146,322685005,5528062124,1800,2700,2
6093,2147,514184883,330045984,1800,2700,2
6094,2147,255364799,330040956,1800,2700,2
6095,2148,2672744432,330042596,1800,2700,2
6096,2148,4829152620,5528062124,1800,2700,2
6097,2148,361191300,5528062124,1800,2700,2
6098,2149,6778082404,330042369,1800,2700,2
6099,2149,4812389444,3681387999,1800,2700,2
6100,2149,330042642,2672744468,1800,2700,2
6101,2150,1870777763,330040563,1800,2700,2
6102,2150,330042756,10981451,1800,2700,2
6103,2150,1199475134,6138125018,1800,2700,2
6104,2150,330045323,330042917,1800,2700,2
6105,2151,330042756,9152533590,1800,2700,2
6106,2151,3787401132,578673912,1800,2700,2
6107,2152,578673912,330045345,1800,2700,2
6108,2152,514184883,976528927,1800,2700,2
6109,2152,7963162224,2167263401,1800,2700,2
6110,2152,324550942,330040563,1800,2700,2
6111,2152,360477824,330042642,1800,2700,2
6112,2153,414271220,297447184,1800,2700,2
6113,2153,330042917,1157945201,1800,2700,2
6114,2154,414271220,11231981,1800,2700,2
6115,2154,975711395,4711727819,1800,2700,2
6116,2154,514200384,1199475134,1800,2700,2
6117,2154,361191300,6329296611,1800,2700,2
6118,2155,3269693759,329590188,1800,2700,2
6119,2155,330043310,329983499,1800,2700,2
6120,2155,330043310,9201686689,1800,2700,2
6121,2155,cluster_330045131_330045136,6113530410,1800,2700,2
6122,2156,1404484723,330044047,1800,2700,2
6123,2156,330046001,330043310,1800,2700,2
6124,2156,2670815564,2110802894,1800,2700,2
6125,2156,7131789198,3349691312,1800,2700,2
6126,2156,5354357258,292257022,1800,2700,2
6127,2157,330041179,330045984,1800,2700,2
6128,2159,4711727819,323378174,1800,2700,2
6129,2159,330041794,2670815545,1800,2700,2
6130,2160,330041106,329590188,1800,2700,2
6131,2160,330040563,9213952034,1800,2700,2
6132,2160,4522072353,2330409991,1800,2700,2
6133,2160,3878025247,330042642,1800,2700,2
6134,2160,330043310,2345175512,1800,2700,2
6135,2161,7963162224,324550942,1800,2700,2
6136,2161,514184883,1404484715,1800,2700,2
6137,2161,330040563,2344597051,1800,2700,2
6138,2163,34821710,330045311,1800,2700,2
6139,2164,5528062124,330041707,1800,2700,2
6140,2164,2559588578,4871254737,1800,2700,2
6141,2164,2412315513,7963162224,1800,2700,2
6142,2164,330040563,9213952034,1800,2700,2
6143,2165,6111414502,330045111,1800,2700,2
6144,2166,2510047363,7963162224,1800,2700,2
6145,2167,6113530410,329983499,1800,2700,2
6146,2167,330044693,5354357258,1800,2700,2
6147,2167,514200384,9171417825,1800,2700,2
6148,2167,cluster_330045131_330045136,3878025247,1800,2700,2
6149,2167,cluster_330045496_330045504_5200254966_5200254968,7963162224,1800,2700,2
6150,2168,322685005,360477894,1800,2700,2
6151,2168,4812389444,414271220,1800,2700,2
6152,2168,3878025247,4871254737,1800,2700,2
6153,2168,4522072353,2546875503,1800,2700,2
6154,2168,1199475134,330041794,1800,2700,2
6155,2168,cluster_291381188_330041233,255364799,1800,2700,2
6156,2169,5528062124,330045111,1800,2700,2
6157,2169,2670815505,248516341,1800,2700,2
6158,2169,330042932,2341789778,1800,2700,2
6159,2169,1157945201,9171417825,1800,2700,2
6160,2169,4522072353,330042642,1800,2700,2
6161,2169,2110802894,330044047,1800,2700,2
6162,2170,330043393,10981451,1800,2700,2
6163,2170,330042642,323378327,1800,2700,2
6164,2171,330042642,360477758,1800,2700,2
6165,2171,3269693759,6138125018,1800,2700,2
6166,2171,cluster_3234018651_330293737,323378327,1800,2700,2
6167,2171,330041440,330043310,1800,2700,2
6168,2172,2670815505,330041707,1800,2700,2
6169,2172,1404484701,2316163380,1800,2700,2
6170,2172,429784164,330045300,1800,2700,2
6171,2172,cluster_330045131_330045136,360477894,1800,2700,2
6172,2172,330040956,332236883,1800,2700,2
6173,2173,9171417825,330043064,1800,2700,2
6174,2173,6770075859,2167263401,1800,2700,2
6175,2173,9213952034,6770075859,1800,2700,2
6176,2173,4813181314,cluster_3234018651_330293737,1800,2700,2
6177,2173,361191300,1199475134,1800,2700,2
6178,2174,330044047,4871254737,1800,2700,2
6179,2174,4452226084,330041106,1800,2700,2
6180,2175,330040914,5528062124,1800,2700,2
6181,2177,323378174,330041084,1800,2700,2
6182,2177,21608373,2345175512,1800,2700,2
6183,2177,21608373,3878025247,1800,2700,2
6184,2178,cluster_330045131_330045136,3349691312,1800,2700,2
6185,2178,330045345,1404484701,1800,2700,2
6186,2178,514200384,1404484715,1800,2700,2
6187,2178,330045311,330045300,1800,2700,2
6188,2178,2344597051,8132449074,1800,2700,2
6189,2179,323250291,330045454,1800,2700,2
6190,2179,361191300,330045400,1800,2700,2
6191,2179,2412315513,361191300,1800,2700,2
6192,2180,7963162224,578673912,1800,2700,2
6193,2180,1870777763,330040554,1800,2700,2
6194,2180,330036595,360477758,1800,2700,2
6195,2181,10981451,324550942,1800,2700,2
6196,2181,414271220,330041084,1800,2700,2
6197,2181,330041106,330043064,1800,2700,2
6198,2181,330041084,6126996586,1800,2700,2
6199,2182,2110802894,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6200,2182,330044315,3139882142,1800,2700,2
6201,2184,360474078,332236883,1800,2700,2
6202,2185,414271220,330045927,1800,2700,2
6203,2185,330045311,2672744432,1800,2700,2
6204,2185,6161985947,330041707,1800,2700,2
6205,2186,3830640674,2341789778,1800,2700,2
6206,2186,4871254737,1404484715,1800,2700,2
6207,2187,8132449074,578673912,1800,2700,2
6208,2187,2723670750,330046500,1800,2700,2
6209,2187,330046003,1404484715,1800,2700,2
6210,2188,2345175512,2670815564,1800,2700,2
6211,2188,6304257800,414271220,1800,2700,2
6212,2188,2412315513,5528062124,1800,2700,2
6213,2188,330042835,2167263401,1800,2700,2
6214,2189,330044091,330043955,1800,2700,2
6215,2189,330043266,330036595,1800,2700,2
6216,2189,3830640674,332236883,1800,2700,2
6217,2190,330040956,330043198,1800,2700,2
6218,2190,330042917,2345175512,1800,2700,2
6219,2190,8199646276,514184883,1800,2700,2
6220,2190,429784164,330043266,1800,2700,2
6221,2190,323378327,cluster_330041132_330267660_418091425,1800,2700,2
6222,2190,1870777763,6126996586,1800,2700,2
6223,2191,332639850,3037609402,1800,2700,2
6224,2191,330041440,2546875470,1800,2700,2
6225,2191,330045652,330041266,1800,2700,2
6226,2191,360477824,322685005,1800,2700,2
6227,2192,330043310,330045111,1800,2700,2
6228,2193,3139882142,5022920587,1800,2700,2
6229,2193,9171417825,330040554,1800,2700,2
6230,2193,7131789198,3139882142,1800,2700,2
6231,2194,578673912,323378327,1800,2700,2
6232,2194,2167263401,330045323,1800,2700,2
6233,2194,361191300,330042369,1800,2700,2
6234,2195,4452226084,2167263401,1800,2700,2
6235,2195,7963162224,6329296611,1800,2700,2
6236,2195,2672744432,4812389444,1800,2700,2
6237,2196,255364799,291379924,1800,2700,2
6238,2196,330043064,3037609402,1800,2700,2
6239,2197,248516341,323250291,1800,2700,2
6240,2197,7131789198,360477824,1800,2700,2
6241,2197,330045454,330043064,1800,2700,2
6242,2198,2672744432,578673912,1800,2700,2
6243,2200,330042917,5022920587,1800,2700,2
6244,2201,2546875503,2670815545,1800,2700,2
6245,2201,330045984,2672744432,1800,2700,2
6246,2201,330041179,5470397558,1800,2700,2
6247,2202,330046001,330041266,1800,2700,2
6248,2202,330044315,976528927,1800,2700,2
6249,2202,330042642,cluster_330045282_330045762,1800,2700,2
6250,2202,4027663361,330044047,1800,2700,2
6251,2202,cluster_330045282_330045762,330045984,1800,2700,2
6252,2202,1404484723,9213952034,1800,2700,2
6253,2203,330043393,5528062124,1800,2700,2
6254,2204,429784164,cluster_330045131_330045136,1800,2700,2
6255,2204,248516341,5354357258,1800,2700,2
6256,2204,3139882142,9152533590,1800,2700,2
6257,2206,5354357258,330040563,1800,2700,2
6258,2206,2475219070,330045345,1800,2700,2
6259,2206,6304257804,330045400,1800,2700,2
6260,2206,330044047,514184883,1800,2700,2
6261,2207,2670815545,9152533590,1800,2700,2
6262,2207,330041440,cluster_330041145_330044386,1800,2700,2
6263,2207,6329296611,323378327,1800,2700,2
6264,2207,7963162224,330043171,1800,2700,2
6265,2207,2167263401,2344597051,1800,2700,2
6266,2208,976528927,21608373,1800,2700,2
6267,2208,3139882142,330043198,1800,2700,2
6268,2208,330041179,11231981,1800,2700,2
6269,2208,330041440,5528062124,1800,2700,2
6270,2208,2559588578,2672744432,1800,2700,2
6271,2210,6164272867,329983499,1800,2700,2
6272,2211,9213952034,514200384,1800,2700,2
6273,2211,975711395,330044315,1800,2700,2
6274,2211,9201686689,429784164,1800,2700,2
6275,2211,330045927,330042596,1800,2700,2
6276,2212,2110802894,330044936,1800,2700,2
6277,2213,578673912,1404484711,1800,2700,2
6278,2213,429784164,330040967,1800,2700,2
6279,2213,1404484711,361191300,1800,2700,2
6280,2213,4452226084,2546875470,1800,2700,2
6281,2214,332236883,322943549,1800,2700,2
6282,2215,4452226084,360477758,1800,2700,2
6283,2215,2670815545,8017174129,1800,2700,2
6284,2216,330042413,578673912,1800,2700,2
6285,2217,330041440,414271220,1800,2700,2
6286,2217,330041440,330043849,1800,2700,2
6287,2217,6111414502,329590188,1800,2700,2
6288,2217,330044936,976528927,1800,2700,2
6289,2217,297447184,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6290,2218,5354357258,2670815505,1800,2700,2
6291,2218,2559588578,324550942,1800,2700,2
6292,2218,330042632,361191300,1800,2700,2
6293,2219,330040563,2412315513,1800,2700,2
6294,2219,5022920587,4027663361,1800,2700,2
6295,2220,324550942,cluster_3234018651_330293737,1800,2700,2
6296,2220,2412315513,330042642,1800,2700,2
6297,2221,976528927,2670815505,1800,2700,2
6298,2221,330041106,9152533590,1800,2700,2
6299,2221,3037609402,9152533590,1800,2700,2
6300,2221,1404484723,2345175512,1800,2700,2
6301,2222,514200384,21608373,1800,2700,2
6302,2222,330040914,1404484723,1800,2700,2
6303,2222,330044047,1199475134,1800,2700,2
6304,2222,323378327,3878025247,1800,2700,2
6305,2222,2316163380,11231981,1800,2700,2
6306,2222,3269693759,2110802894,1800,2700,2
6307,2223,2475219070,cluster_330045131_330045136,1800,2700,2
6308,2223,291379924,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6309,2224,330043310,330041440,1800,2700,2
6310,2224,330040727,6793225631,1800,2700,2
6311,2224,330041707,330042642,1800,2700,2
6312,2224,414271220,330040554,1800,2700,2
6313,2225,330045927,330045400,1800,2700,2
6314,2225,330043393,330043437,1800,2700,2
6315,2225,329983499,2672744432,1800,2700,2
6316,2226,330045652,8132449074,1800,2700,2
6317,2227,330043393,514184883,1800,2700,2
6318,2227,360477758,5022920587,1800,2700,2
6319,2228,514200384,3681387999,1800,2700,2
6320,2228,6778082404,8132449074,1800,2700,2
6321,2228,330043198,3878025247,1800,2700,2
6322,2228,6164272867,7131789198,1800,2700,2
6323,2228,2670815505,6126996586,1800,2700,2
6324,2229,330043310,330040978,1800,2700,2
6325,2229,330042917,9171417825,1800,2700,2
6326,2229,8132449074,297447184,1800,2700,2
6327,2230,332639850,330043955,1800,2700,2
6328,2230,2167263401,360477824,1800,2700,2
6329,2231,1404484701,2110802894,1800,2700,2
6330,2231,361191300,330044315,1800,2700,2
6331,2232,5528062124,330045652,1800,2700,2
6332,2232,6111414502,330044047,1800,2700,2
6333,2233,292257022,360477894,1800,2700,2
6334,2234,7131789198,6778082404,1800,2700,2
6335,2234,cluster_3234018651_330293737,330042413,1800,2700,2
6336,2234,255364799,2412315513,1800,2700,2
6337,2234,429784164,330046001,1800,2700,2
6338,2234,330044091,2672744468,1800,2700,2
6339,2235,330042835,976528927,1800,2700,2
6340,2235,2412315521,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6341,2235,322685005,330045345,1800,2700,2
6342,2235,1157945201,7131789198,1800,2700,2
6343,2236,330041440,cluster_3234018651_330293737,1800,2700,2
6344,2237,330041707,360474078,1800,2700,2
6345,2238,1404484701,330046500,1800,2700,2
6346,2238,2345175512,1404484701,1800,2700,2
6347,2238,578673912,330042917,1800,2700,2
6348,2239,2546875503,330040956,1800,2700,2
6349,2239,578673912,2345175512,1800,2700,2
6350,2239,4452226084,6164272867,1800,2700,2
6351,2239,21608373,514200384,1800,2700,2
6352,2239,2475219070,2559588578,1800,2700,2
6353,2239,330041106,10981451,1800,2700,2
6354,2239,3349691312,578673912,1800,2700,2
6355,2240,330040914,330036595,1800,2700,2
6356,2240,3878025247,1423873864,1800,2700,2
6357,2240,6113530410,1404484723,1800,2700,2
6358,2240,1423873864,9152533590,1800,2700,2
6359,2241,9171417825,330043064,1800,2700,2
6360,2241,7963162224,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6361,2241,1404484701,329590188,1800,2700,2
6362,2241,323250291,291379924,1800,2700,2
6363,2242,330040701,360477758,1800,2700,2
6364,2242,330045269,1404484715,1800,2700,2
6365,2242,5528062124,9171417825,1800,2700,2
6366,2242,330043266,361191300,1800,2700,2
6367,2243,7131789198,2412315513,1800,2700,2
6368,2243,360477894,330041179,1800,2700,2
6369,2243,2672744468,330040563,1800,2700,2
6370,2244,2546875470,2672744432,1800,2700,2
6371,2244,2670815505,4871254737,1800,2700,2
6372,2244,330042917,330045323,1800,2700,2
6373,2244,21608373,5022920587,1800,2700,2
6374,2245,2559588578,976528927,1800,2700,2
6375,2245,2672744432,360477894,1800,2700,2
6376,2245,330040978,6164272867,1800,2700,2
6377,2245,21608373,323378327,1800,2700,2
6378,2246,3269693759,7963162224,1800,2700,2
6379,2246,330040563,360474078,1800,2700,2
6380,2246,330043310,2672744432,1800,2700,2
6381,2247,330041179,5528062124,1800,2700,2
6382,2247,330041084,514184883,1800,2700,2
6383,2247,329983499,1404484711,1800,2700,2
6384,2248,2559588578,330041707,1800,2700,2
6385,2248,2546875503,4522072353,1800,2700,2
6386,2249,9249762409,330042413,1800,2700,2
6387,2249,9201686689,5470397558,1800,2700,2
6388,2249,2672744432,330040956,1800,2700,2
6389,2249,330045311,514184883,1800,2700,2
6390,2249,330045423,4871254737,1800,2700,2
6391,2250,248516341,361191300,1800,2700,2
6392,2250,330041707,255364799,1800,2700,2
6393,2250,297305382,cluster_330045282_330045762,1800,2700,2
6394,2250,330043393,323378327,1800,2700,2
6395,2251,6793225631,330042713,1800,2700,2
6396,2252,cluster_330041145_330044386,3037609402,1800,2700,2
6397,2252,330046229,5528062124,1800,2700,2
6398,2253,cluster_330041145_330044386,330043198,1800,2700,2
6399,2253,330045927,330043310,1800,2700,2
6400,2255,330042642,578673912,1800,2700,2
6401,2255,2672744468,323378327,1800,2700,2
6402,2255,2559588578,330043310,1800,2700,2
6403,2256,2640929732,1199475134,1800,2700,2
6404,2256,330041106,2110802894,1800,2700,2
6405,2256,330045345,1404484723,1800,2700,2
6406,2256,330041106,514200384,1800,2700,2
6407,2256,292257022,976528927,1800,2700,2
6408,2256,322943549,1404484701,1800,2700,2
6409,2258,2640929732,5022920587,1800,2700,2
6410,2258,3037609402,cluster_330045282_330045762,1800,2700,2
6411,2258,514200384,330046001,1800,2700,2
6412,2258,514184920,4522072353,1800,2700,2
6413,2259,330042917,360474078,1800,2700,2
6414,2260,4812389444,330041106,1800,2700,2
6415,2260,975711395,330041440,1800,2700,2
6416,2260,330040563,360474078,1800,2700,2
6417,2260,976528927,330041854,1800,2700,2
6418,2261,330040978,330045400,1800,2700,2
6419,2261,360474078,323378327,1800,2700,2
6420,2261,2546875470,330042713,1800,2700,2
6421,2261,414271220,330042835,1800,2700,2
6422,2262,330044693,360477894,1800,2700,2
6423,2262,330046229,2546875545,1800,2700,2
6424,2262,330040978,361191300,1800,2700,2
6425,2263,330040563,9213952034,1800,2700,2
6426,2263,330042642,9249762409,1800,2700,2
6427,2263,329590188,cluster_330045282_330045762,1800,2700,2
6428,2264,2672744432,7963162224,1800,2700,2
6429,2264,cluster_330045282_330045762,361191300,1800,2700,2
6430,2266,255364799,361191300,1800,2700,2
6431,2266,578673912,cluster_330045131_330045136,1800,2700,2
6432,2267,cluster_330045131_330045136,330043198,1800,2700,2
6433,2267,329983499,330043023,1800,2700,2
6434,2268,4522072353,330041106,1800,2700,2
6435,2268,976528927,9213952034,1800,2700,2
6436,2268,330046001,292257022,1800,2700,2
6437,2269,5022920587,330045927,1800,2700,2
6438,2269,330042932,361191300,1800,2700,2
6439,2269,7131789198,329983499,1800,2700,2
6440,2269,5022920587,1199475134,1800,2700,2
6441,2269,4812389444,330044936,1800,2700,2
6442,2269,2723670750,3139882142,1800,2700,2
6443,2269,330041440,330045486,1800,2700,2
6444,2269,975711395,360477894,1800,2700,2
6445,2269,6111414502,330045486,1800,2700,2
6446,2269,330045111,975711395,1800,2700,2
6447,2269,3139882142,330042917,1800,2700,2
6448,2270,330045111,332639850,1800,2700,2
6449,2270,7963162224,2559588578,1800,2700,2
6450,2270,330045454,330046003,1800,2700,2
6451,2270,1199475134,5470397558,1800,2700,2
6452,2271,332236883,7131789198,1800,2700,2
6453,2271,330040563,6329296611,1800,2700,2
6454,2271,5528062124,330044693,1800,2700,2
6455,2271,248516341,330041179,1800,2700,2
6456,2272,330044636,330043393,1800,2700,2
6457,2272,9201686689,330045368,1800,2700,2
6458,2273,1404484723,360477758,1800,2700,2
6459,2274,7963162224,514184883,1800,2700,2
6460,2275,332236883,514200384,1800,2700,2
6461,2275,330041266,330040701,1800,2700,2
6462,2275,330040978,324550942,1800,2700,2
6463,2275,292257022,330046001,1800,2700,2
6464,2276,3349691312,330043849,1800,2700,2
6465,2277,2672744432,1157945201,1800,2700,2
6466,2277,330043393,2412315521,1800,2700,2
6467,2277,cluster_330045282_330045762,6138125018,1800,2700,2
6468,2278,6111414502,cluster_330045496_330045504_5200254966_5200254968,1800,2700,2
6469,2278,1404484701,3878025247,1800,2700,2
6470,2278,330042932,6111414502,1800,2700,2
6471,2279,330044636,2110802894,1800,2700,2
6472,2279,330040727,332236883,1800,2700,2
6473,2279,330044936,1423873864,1800,2700,2
6474,2280,330045652,323378327,1800,2700,2
6475,2280,2510047363,330040563,1800,2700,2
6476,2280,330040563,2341789778,1800,2700,2
6477,2281,330043310,330041179,1800,2700,2
6478,2281,330045927,330043310,1800,2700,2
6479,2281,429784164,8017174129,1800,2700,2
6480,2282,330046001,2670815564,1800,2700,2
6481,2283,1423873864,9213952034,1800,2700,2
6482,2284,330044636,2672744432,1800,2700,2
6483,2285,330045111,4812389444,1800,2700,2
6484,2285,330041179,11231981,1800,2700,2
6485,2285,330045984,330045311,1800,2700,2
6486,2286,2167263401,323378327,1800,2700,2
6487,2286,5354357258,248516341,1800,2700,2
6488,2286,2330409991,9201686689,1800,2700,2
6489,2287,cluster_330045282_330045762,514184920,1800,2700,2
6490,2287,330046500,6111414502,1800,2700,2
6491,2287,2345175512,10981451,1800,2700,2
6492,2288,330041106,6111414502,1800,2700,2
6493,2288,514200384,330041440,1800,2700,2
6494,2288,332639850,2670815545,1800,2700,2
6495,2289,292257022,330043064,1800,2700,2
6496,2289,3139882142,330041179,1800,2700,2
6497,2289,cluster_291381188_330041233,6989036711,1800,2700,2
6498,2290,330042756,578673912,1800,2700,2
6499,2290,332639850,330042835,1800,2700,2
6500,2291,330045269,5354357258,1800,2700,2
6501,2291,1404484715,322943549,1800,2700,2
6502,2291,2412315513,578673912,1800,2700,2
6503,2291,323378174,6770075859,1800,2700,2
6504,2292,2345175512,330042932,1800,2700,2
6505,2292,21608373,514184883,1800,2700,2
6506,2292,330045454,2475219070,1800,2700,2
6507,2292,1404484723,21608373,1800,2700,2
6508,2293,4812389444,1157945201,1800,2700,2
6509,2293,6161985947,6113530410,1800,2700,2
6510,2293,330045984,330041179,1800,2700,2
6511,2293,9171417825,330040956,1800,2700,2
6512,2294,330042642,514200384,1800,2700,2
6513,2294,514200384,330042632,1800,2700,2
6514,2295,9201686689,330042413,1800,2700,2
6515,2296,6126996586,2670815564,1800,2700,2
6516,2296,332639850,330043956,1800,2700,2
6517,2296,6113530410,330046500,1800,2700,2
6518,2297,cluster_330045496_330045504_5200254966_5200254968,322685005,1800,2700,2
6519,2297,330040978,3878025247,1800,2700,2
6520,2297,330041794,2167263401,1800,2700,2
6521,2298,330043393,514200384,1800,2700,2
6522,2298,6793225631,330041179,1800,2700,2
6523,2298,2345175512,3349691312,1800,2700,2
6524,2298,3830640674,330043198,1800,2700,2
6525,2299,1404484723,2345175512,1800,2700,2
6526,2300,1404484701,330043310,1800,2700,2
6527,2300,330042642,361191300,1800,2700,2
6528,2300,330041440,330043310,1800,2700,2
6529,2300,330042932,330043956,1800,2700,2
6530,2301,8199646276,2559588578,1800,2700,2
6531,2302,292257022,324550942,1800,2700,2
6532,2303,330042835,6793225631,1800,2700,2
6533,2303,329983499,330042642,1800,2700,2
6534,2303,360477758,322943549,1800,2700,2
6535,2304,330042932,2316163380,1800,2700,2
6536,2304,6793225631,9213952034,1800,2700,2
6537,2305,332639850,324550942,1800,2700,2
6538,2305,330041106,330042917,1800,2700,2
6539,2305,2672744432,21608373,1800,2700,2
6540,2306,330041106,330046001,1800,2700,2
6541,2306,8132449074,2475219070,1800,2700,2
6542,2306,cluster_3234018651_330293737,cluster_291381188_330041233,1800,2700,2
6543,2307,330045300,2640929732,1800,2700,2
6544,2307,330044523,330042756,1800,2700,2
6545,2307,2316163380,292257022,1800,2700,2
6546,2307,3878025247,414271220,1800,2700,2
6547,2307,1404484701,cluster_330045131_330045136,1800,2700,2
6548,2307,1423873864,330044047,1800,2700,2
6549,2308,6126996586,330045111,1800,2700,2
6550,2308,4813181314,3787401132,1800,2700,2
6551,2308,330044091,2559588578,1800,2700,2
6552,2309,330043064,6304257800,1800,2700,2
6553,2309,330042756,2670815505,1800,2700,2
6554,2310,360474078,330046229,1800,2700,2
6555,2310,3269693759,cluster_291381188_330041233,1800,2700,2
6556,2310,323378174,330041106,1800,2700,2
6557,2310,6329296611,330040701,1800,2700,2
6558,2311,330041106,360477758,1800,2700,2
6559,2311,21608373,330040956,1800,2700,2
